Link,Conteudo,Classificação,codigo
https://www.jusbrasil.com.br/diarios/1179422989/dou-secao-3-29-04-2022-pg-98,"> A Coordenadoria de Transferência e Inovação Tecnológica da Universidade Federal de Minas Gerais - UFMG e a Fundação de Amparo à Pesquisa do Estado de Minas Gerais - FAPEMIG, tornam público o resultado do julgamento da oferta tecnológica pública, Edital 01/2021, cujo objeto é o Licenciamento, com exclusividade, no Brasil, dos direitos para uso, desenvolvimento, industrialização e comercialização da tecnologia consubstanciada no know how intitulado: Uso de linhagem não-toxigênica de bactéria para prevenção da infecção e/ou colonização por Clostridium difficile, registrado pela Coordenadoria de Transferência e Inovação Tecnológica em 06/08/2021 sob o número 202100007. Empresa vencedora: Biogenesis Bagó S.A., inscrita no CUIT 30-65339981-9, e na IGJ sob o número 4336, livro 111, tomo A data 19/05/1992. DATA: 25 de abril de 2022. RESPONSÁVEIS: Professor Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG</p>",Licenciamento,['IT 30-65339981']
https://www.jusbrasil.com.br/diarios/1128173491/dou-secao-3-25-05-2021-pg-67," Espécie: Proc. 23072.201006/2020-14 - Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a Biozeus Biopharmaceutical S. A. - CNPJ nº 16.828.860/0001-58, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, com exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, sublicenciamento, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""PNPP 19 aplicado ao tratamento ou prevenção do glaucoma e outras doenças oftalmológicas e/ou neurodegenerativas"" depositada junto ao United States</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1177353289/dou-secao-3-14-04-2022-pg-72," Espécie: Proc. 23072.055708/2013-82 - Extrato de Rescisão Amigável ao Contrato de Licenciamento de Tecnologia nº 001/2014, firmado em 21/03/2014, entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a SITUATED Consultoria e Pesquisa Ltda. - CNPJ nº 18.976.526/0001-77. Objeto: As partes decidem, em comum acordo, resilir o Contrato de Licenciamento de Tecnologia nº 001/2014, outrora celebrado em 21/03/2014, conforme autorizado pela cláusula doze, inciso III, tornando sem efeito todas as suas cláusulas e condições à partir desta data, à exceção do disposto na Cláusula Terceira - Das Obrigações das Partes, parágrafo segundo, inciso III, que trata especificamente das obrigações da Situated e se manterá em vigor até a quitação da dívida confessada pela Situated Consultoria e Pesquisa Ltda. no presente instrumento. Início da</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/217890579/dou-secao-3-19-11-2018-pg-65," Espécie: Proc. 23072.055700/2018-21 - Termo de Intenção de Parceria firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, e a Secretaria Municipal de Desenvolvimento Econômico do Município de Belo Horizonte - SMDE. Objeto: A intenção de formalização de parceria estratégica nos termos do artigo <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/88378375/artigo-3-da-lei-n-13243-de-11-de-janeiro-de-2016"" rel=""88378375"" title=""Artigo 3 da Lei nº 13.243 de 11 de Janeiro de 2016"">3</a> da Lei <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/295856263/lei-13243-16"" rel=""88378383"" title=""LEI Nº 13.243, DE 11 DE JANEIRO DE 2016."">13.243</a>/16 e Decreto <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/544061669/decreto-9283-18"" rel=""180603676"" title=""DECRETO Nº 9.283, DE 7 DE FEVEREIRO DE 2018"">9.283</a>/18 entre a Coordenadoria de Transferência e Inovação Tecnológica - CTIT da UFMG e a Subsecretaria Municipal de Assuntos e Investimentos Estratégicos vinculada à Secretaria Municipal de Desenvolvimento Econômico, para realização de ações para promoção de Belo Horizonte como Polo de Tecnologia e Inovação e atuação em conjunto na prospecção internacional de centros de pesquisa e desenvolvimento. Início da vigência: 01 (um) ano a contar de 08/11/2018. Nomes e cargos dos signatários: Profa. Sandra Regina Goulart Almeida - Reitora da UFMG, o Sr. Cláudio Chaves Beato Filho - Representante legal da SMDE.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/307340023/dou-secao-3-17-07-2020-pg-63," Proc. 23072.213204/2020-12 - Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Renata Moises Iwamizu Silva LTDA. - CNPJ nº 37.157.550/0001-29, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Processo de preparação de composições farmacêuticas de antimicrobianos, anestésicos, antifúngicos, e antinflamatórios para liberação lenta e produtos derivados"" depositada junto ao Instituto Nacional da Propriedade Industrial - INPI sob o número PI 0206336-0, em 06/12/2002. Início da vigência: o presente instrumento terá vigência de 07 (sete) anos a partir da data da assinatura, em 13 de julho de 2020. Nomes e cargos dos signatários: o Professor Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Renata Moises Iwamizu Silva - Representante legal da Renata Moises Iwamizu Silva LTDA., o Professor Alfredo Gontijo de Oliveira - Presidente da FUNDEP.</p>",Licenciamento,['PI 0206336']
https://www.jusbrasil.com.br/diarios/276374888/dou-secao-3-13-12-2019-pg-85,"> Espécie: Proc. 23072.020352/2019-51 - Contrato de Reconhecimento de Titularidade, direitos e deveres que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, a Fundação de Amparo à Pesquisa do Estado de Minas Gerais - FAPEMIG - CNPJ nº 21.949.888/0001-83, e a VALE S.A. - CNPJ nº 33.592.510/0001-54. Objeto: Regularizar a titularidade e o reconhecimento mútuo dos direitos e obrigações sobre a Tecnologia intitulada ""Processo de produção de agregado artificial a partir de rejeitos de mineração, agregado artificial, composição de concreto e uso"", objeto de pedido de patente. Início da vigência: a partir da data da assinatura, em 29 de outubro de 2019 e o termo final corresponderá ao término da vigência da patente ou do arquivamento definitivo do pedido de patente, o que ocorrer primeiro. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Thiago Bernardo Borges - Diretor de Planejamento, Gestão e Finanças da FAPEMIG, os Srs. Sandoval Carneiro Júnior e Fabiano Souza Tonucci - Representantes legais da VALE S.A.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/237748960/dou-secao-3-18-04-2019-pg-62," Espécie: Proc. 23072.019050/2018-50 - Contrato de Licenciamento de Tecnologia nº 03/2019 que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por intermédio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a SITUATED CONSULTORIA E PESQUISA LTDA. - CNPJ Nº 18.976.526/0001-77. Objeto: O licenciamento, a título oneroso, com exclusividade pela UFMG à SITUATED, dos direitos de uso, comercialização e prestação de serviços de consultoria para aplicação da Tecnologia intitulada ""Software de Gestão do Conhecimento Tácito (versão 2.0)"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o número BR 51 2015 001549-4, em 18.12.2015. Início da vigência: O presente instrumento terá vigência de 10 (dez) anos, a contar de 18 de março de 2019. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Samira Nagem Lima - Representante legal da SITUATED.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/227153498/dou-secao-3-07-02-2019-pg-90," Espécie: Proc. 23072. 000908/03-82- Extrato do 4º Termo Aditivo ao Contrato de Licença para Exploração de Tecnologia nº 06/2004 celebrado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, neste ato representada por sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT/UFMG, e a ECOVEC S.A. -CNPJ nº 05.336.545/0001-97. Objeto: 4º Termo aditivo que tem como objeto a prorrogação do prazo de vigência até 27/12/2025, data coincidente com a vigência da patente PI 0506220-9; a alteração da razão social e representantes legais da ECOVEC S.A. no preâmbulo do Contrato para ECOVEC COMÉRCIO E LICENCIAMENTO DE TECNOLOGIAS LTDA., neste ato representada por sua Diretora Executiva, Sra. Ana Márcia Macedo Cabral, residente e domiciliada em Belo Horizonte, Minas Gerais. Vigência: 06/02/2019 até o dia 27/12/2025. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Ana Márcia Macedo Cabral - Diretora Executiva da ECOVEC S.A.</p>",Licenciamento,['PI 0506220']
https://www.jusbrasil.com.br/diarios/262738995/dou-secao-3-20-09-2019-pg-72," Espécie: Proc. 23072. 018857/2018-75- Extrato do 1º Termo Aditivo ao Contrato de Licenciamento de Tecnologia celebrado entre a Universidade Federal de Minas Gerais -UFMG - CNPJ nº 17.217.985/0001-04, neste ato representada por sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT/UFMG, e a Indústria e Comércio de Produtos para Pesquisa em Saúde Animal e Humana Simões Saliba Ltda - CNPJ nº 06.156.669/0001-53, com a interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: 1º Termo aditivo que tem como objeto a inclusão da Fundação de Desenvolvimento da Pesquisa - FUNDEP como interveniente. Vigência: o presente instrumento terá vigência a contar da data de sua assinatura, em 09/09/2019 e o termo final dia 09/09/2024, sendo este coincidente com o prazo de vigência da patente. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Jaime Saliba - representante legal da Simões Saliba Ltda, o Prof. Alfredo Gontijo de Oliveira - Presidente da FUNDEP.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/210772177/dou-secao-3-28-09-2018-pg-78," Espécie: Proc. 23072.048887/2012-11 - Termo de Rescisão Unilateral ao Contrato de Licenciamento de Tecnologia celebrado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, o Sr. Renato Loffi e a Treini Biotecnologia Ltda - CNPJ nº 14.269.404/0001-90. Objeto: Rescisão Unilateral do Contrato de Licenciamento de Tecnologia nº 03/2013, pela UFMG, com base nos artigos <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11298624/artigo-78-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11298624"" title=""Artigo 78 da Lei nº 8.666 de 21 de Junho de 1993"">78</a>, inciso <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11298587/inciso-i-do-artigo-78-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11298587"" title=""Inciso I do Artigo 78 da Lei nº 8.666 de 21 de Junho de 1993"">I</a> e <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11297864/artigo-79-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11297864"" title=""Artigo 79 da Lei nº 8.666 de 21 de Junho de 1993"">79</a>, inciso <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11297810/inciso-i-do-artigo-79-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11297810"" title=""Inciso I do Artigo 79 da Lei nº 8.666 de 21 de Junho de 1993"">I</a>, ambos da Lei <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/1027021/lei-de-licitações-lei-8666-93"" rel=""11319991"" title=""Lei nº 8.666, de 21 de junho de 1993"">8.666</a>/93 e, também do inciso I, do caput, da Cláusula Doze da extinção do contrato, em razão do descumprimento, pela Treini Biotecnologia, das obrigações contratuais por ela assumidas, nos termos do Despacho Saneador e do Relatório Final às fls. 1093/1102 do processo administrativo. Início da vigência: Os efeitos desse Termo serão contados da data de sua publicação na Imprensa Oficial. Nome e cargo do signatário: Prof. Gilberto Medeiros Ribeiro -Diretor da CTIT.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/210772177/dou-secao-3-28-09-2018-pg-78," Espécie: Proc. 23072.04888/2012-65 - Termo de Rescisão Unilateral ao Contrato de Licenciamento de Tecnologia celebrado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, o Sr. Renato Loffi e a Treini Biotecnologia Ltda - CNPJ nº 14.269.404/0001-90. Objeto: Rescisão Unilateral do Contrato de Licenciamento de Tecnologia nº 02/2013, pela UFMG, com base nos artigos <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11298624/artigo-78-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11298624"" title=""Artigo 78 da Lei nº 8.666 de 21 de Junho de 1993"">78</a>, inciso <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11298587/inciso-i-do-artigo-78-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11298587"" title=""Inciso I do Artigo 78 da Lei nº 8.666 de 21 de Junho de 1993"">I</a> e <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11297864/artigo-79-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11297864"" title=""Artigo 79 da Lei nº 8.666 de 21 de Junho de 1993"">79</a>, inciso <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/11297810/inciso-i-do-artigo-79-da-lei-n-8666-de-21-de-junho-de-1993"" rel=""11297810"" title=""Inciso I do Artigo 79 da Lei nº 8.666 de 21 de Junho de 1993"">I</a>, ambos da Lei <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/1027021/lei-de-licitações-lei-8666-93"" rel=""11319991"" title=""Lei nº 8.666, de 21 de junho de 1993"">8.666</a>/93 e, também do inciso I, do caput, da Cláusula Doze da extinção do contrato, em razão do descumprimento, pela Treini Biotecnologia, das obrigações contratuais por ela assumidas, nos termos do Despacho Saneador e do Relatório Final às fls. 370/379 do processo administrativo. Início da vigência: Os efeitos desse Termo serão contados da data de sua publicação na Imprensa Oficial. Nome e cargo do signatário: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/256132504/dou-secao-3-13-08-2019-pg-68," Espécie: Proc. 23072.027495/2019-94 - Contrato de Licenciamento de Tecnologia, nº 04/2019, celebrado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a OZÔNIO EMPREENDIMENTOS LTDA. - CNPJ nº 14.354.226/0001-03.</p>Objeto: Constitui objeto do presente contrato o Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Composição para adsorção de fósforo e/ou nitrogênio de efluentes ou resíduos líquidos, processos, produtos e usos"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o número BR 1020170116557, em 01/06/2017. Início</p>",Licenciamento,['BR 102017011655']
https://www.jusbrasil.com.br/diarios/256132504/dou-secao-3-13-08-2019-pg-68,"Objeto: Constitui objeto do presente contrato o Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Composição para adsorção de fósforo e/ou nitrogênio de efluentes ou resíduos líquidos, processos, produtos e usos"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o número BR 1020170116557, em 01/06/2017. Início</p>",Licenciamento,['BR 102017011655']
https://www.jusbrasil.com.br/diarios/228090681/dou-secao-3-13-02-2019-pg-80," Espécie: Proc. 23072.045746/2018-31 - Contrato de Licenciamento de Tecnologia firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a TECNO NUTRIÇÃO VEGETAL E BIOTECNOLOGIA LTDA - CNPJ nº 18.371.566/0001-95, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Licenciamento, a título oneroso, sem exclusividade dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Conjugado de Nanotubos de Carbono para Inibir Estruturas de Infecção de Patógenos em Vegetais"" depositada junto Instituto Nacional de Propriedade Industrial - INPI sob o número PI 0912489-6, tendo sua proteção estendida em âmbito internacional na Argentina sob o número UY33160"". Início da vigência: a partir da data da assinatura, em 06 de fevereiro de 2019 e o termo final corresponderá ao término de vigência da patente, em 30 de dezembro de 2029. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro -Diretor da CTIT/UFMG, o Sr. Maurício Dias Cunha - Representante legal da TECNO NUTRIÇÃO VEGETAL E BIOTECNOLOGIA, o Sr. Antônio Eugênio Faraci - Representante legal da FUNDEP.</p>",Licenciamento,"['UY33160', 'PI 0912489']"
https://www.jusbrasil.com.br/diarios/287670913/dou-secao-3-16-03-2020-pg-59,"Tecnologia, nº 01/2020, celebrado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, a Fundação de Amparo à Pesquisa do Estado de Minas Gerais - FAPEMIG - CNPJ nº 21.949.888/0001-83, e a BIRTHTECH Dispositivos para Saúde Ltda - CNPJ nº 32.979.909/0001-20, com a interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente contrato o Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Dispositivo e processo para determinação da idade gestacional"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sobo número BR 102017023568 8, em 31/10/2017. Início da vigência: O presente instrumento terá vigência de 24 (vinte e quatro) meses, a contar de 20 de fevereiro de 2020. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Thiago Bernardo Borges - Diretor de Planejamento, Gestão e Finanças da FAPEMIG, o Sr. Rodney Nascimento Guimarães - representante legal da BIRTHTECH, o Prof. Alfredo Gontijo de Oliveira - Presidente da FUNDEP.</p>",Licenciamento,['BR 102017023568']
https://www.jusbrasil.com.br/diarios/147595213/dou-secao-3-24-05-2017-pg-75," Espécie: Proc. 23072.024163/2017-63 - Termo de Autorização para Teste de Tecnologia obtida de Patente firmado entre a Universidade Federal de Minas Gerais - UFMG, CNPJ/MF nº 17.217.985/0001-04 e a Greenway World Solutions Brasil, Energia Renovável Ltda. - EPP - CNPJ/MF nº 27.474.100/0001-06. Objeto: Constitui objeto do presente termo a autorização pela UFMG à Autorizada, a título gratuito, para condução de testes na planta de pirólise, cujo uso terá tratado em instrumento jurídico próprio, oriunda das tecnologias ""Processo de Pirólise de Biomassa e Resíduos Sólidos em Múltiplos Estágios"", depositado no Brasil junto ao Instituto Nacional de Propriedade Industrial - INPI, em 22.05.2009, sob o número PI0903587-7, ""Dispositivo e Processo para Tratamento Térmico de Biomassa e Resíduo Sólidos em Múltiplos Estágios"", depositado no Brasil junto ao INPI sob o número de PI1015900-2 em 21.05.2010, e ""Dispositivo e Processo para Tratamento Término de Biomassa e Resíduos Sólidos em Múltiplos Estágios"", depositado ao INPI, sob o número C20903587-7, em 15.04.2011, doravante denominadas Tecnologias, bem como o licenciamento do direito de uso da marca ""PYROLIX"", registrada no Brasil junto ao INPI sob o número 830383859 em 30.06.2009. Início</p>",Licenciamento,"['PI0903587-7', 'PI1015900-2']"
https://www.jusbrasil.com.br/diarios/234453780/dou-secao-3-27-03-2019-pg-71," Espécie: Proc. 23072.032954/2017-90 - Contrato de Licenciamento de Tecnologia firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, a JAMES COOK UNIVERSITY - JCU e Rodrigo Monteiro da Mota - ME - CNPJ nº 26.410.766/0001-38. Objeto: Licenciamento, a título oneroso, sem exclusividade dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Dispositivo para Capturar e Eliminar Mosquitos Adultos"" depositada junto Instituto Nacional de Propriedade Industrial - INPI sob o registro BR1020120280027, em 31 de outubro de 2012. Início da vigência: 10 (dez) anos, a contar de 28 de fevereiro de 2019. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Rochelle Finlay - Diretora de Serviços de Pesquisa - JCU, o Sr. Rodrigo Monteiro da Mota - Representante legal da Rodrigo Monteiro da Mota - ME.</p>",Licenciamento,['BR10201202800']
https://www.jusbrasil.com.br/diarios/196066334/dou-secao-3-21-06-2018-pg-55," Espécie: Proc. 23072.031938/2017-80 - Convênio de Cooperação Técnico Cientifica nº 088/17-00, firmado entre a Universidade Federal de Minas Gerais- UFMG, CNPJ/MF nº 17.217.985/0001-04 e a CEMIG DISTRIBUIÇÂO S/A, CNPJ nº 06.981.180/0001-16 e a Fundação para Inovações Tecnológicas - FITEC, CNPJ nº 01.955.808/0002-76 e o Instituto de Tecnologia Edson Mororó Moura - ITEMM, CNPJ nº 17.222.768/0001-02 e a Concert Technologies S/A - CONCERT, CNPJ nº 04.732.840/0002-80 com interveniência da Fundação Christiano Ottoni - FCO CNPJ/MF nº 18.218.909/0001-86. Objeto: Visa a cooperação entre os participes para o desenvolvimento do Projeto de P&amp;D intitulado: ""Análise de arranjo técnico e comercial baseado em uma planta piloto de sistema distribuído de armazenamento de energia em alimentador crítico da rede de distribuição de 13,8 kV"". Valor: R$ 11.512.397,64. Início da</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/196066334/dou-secao-3-21-06-2018-pg-55," Espécie: Proc. 23072.011344/2018-33 - Convênio nº 013/18-00, firmado entre a Universidade Federal de Minas Gerais- UFMG, CNPJ/MF nº 17.217.985/0001-04 e o Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, CNPJ nº 10.626.896/0001-72 e o Centro Federal de Educação Tecnológica de Minas Gerais - CEFET-MG. Objeto: Visa a cooperação entre os participes, visando o desenvolvimento de Projeto de Pesquisa aplicada intitulado Nanocompósitos de carbono/polidiacetileno para aplicações em supercapacitores e em dispositivos termoeletrocrômicos"". Início da vigência: 20 de junho de 2018. Fim</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/286317114/doemg-executivo-05-03-2020-pg-38,"Proc .2070 .01 .0009087/2019-71– Contrato de Licenciamento de Tecnologia 01/2020 (Nº uFMG) e TT51/2020 (Nº FAPEMIG) . Celebrado entre a Fundação de Amparo à Pesquisa do Estado de Minas Gerais – FAPEMIG – CNPJ sob o n . 21 .949 .888/0001-83, a universidade Federal de Minas Gerais – uFMG - CNPJ nº 17 .217 .985/0001-04 e DISPoSITIvoS PArA SAÚDE LTDA – BIrTHTECH -CNPJ nº 32 .979 .909/0001-20 . objeto: estabelecer as condições de licenciamento, a título oneroso, sem exclusividade, pela uFMG e pela FAPEMIG à LICENCIADA BIrTHTECH, dos direitos de uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada a tecnologia intitulada “DISPoSITIvo PArA DETErMINAÇÃo DA IDADE GESTACIoNAL” depositada junto ao Instituto Nacional de Propriedade Industrial – INPI sob o nº Br 10 2017 023568 8, tendo sua proteção estendida em âmbito internacional pelo PCT/IB2017/056786 e fases nacionais nos Estados unidos (uS 16346833) e na Índia (201947021431) . vigência: 10 (dez) anos a partir de 20/02/2020 . Nomes e cargos dos Signatários: Gilberto Medeiros ribeiro- uFMG - Diretor da CTIT/uFMG, Thiago Bernardo Borges- FAPEMIG – Diretor de Planejamento, Gestão e Finanças, rodney Nascimento Guimarães- representante legal da BIrTHTECH e Alfredo Gontijo de oliveira- FuNDEP- Presidente .</p>",Licenciamento,[]
